model,timeframe,target,variant,entry_index,exit_index,entry_time,exit_time,tp_hits,pnl_pct_raw,pnl_pct_leveraged,stake_used,deposit_after,used_m1
DQN_4h_short_V14.pt,4h,short,14,6650,6651,2023-01-18 16:00:00+00:00,2023-01-18 20:00:00+00:00,0,-0.03,-0.6,0.52,51.58,False
DQN_4h_short_V14.pt,4h,short,14,6705,6706,2023-01-27 20:00:00+00:00,2023-01-28 00:00:00+00:00,0,-0.03,-0.6,0.52,51.27,False
DQN_4h_short_V14.pt,4h,short,14,6801,6802,2023-02-12 20:00:00+00:00,2023-02-13 00:00:00+00:00,0,-0.03,-0.6,0.51,50.97,False
DQN_4h_short_V14.pt,4h,short,14,6837,6838,2023-02-18 20:00:00+00:00,2023-02-19 00:00:00+00:00,0,-0.03,-0.6,0.51,50.66,False
DQN_4h_short_V14.pt,4h,short,14,6963,6964,2023-03-11 20:00:00+00:00,2023-03-12 00:00:00+00:00,0,-0.03,-0.6,0.51,50.36,False
DQN_4h_short_V14.pt,4h,short,14,6996,6997,2023-03-17 08:00:00+00:00,2023-03-17 12:00:00+00:00,0,-0.03,-0.6,0.5,50.05,False
DQN_4h_short_V14.pt,4h,short,14,7015,7016,2023-03-20 12:00:00+00:00,2023-03-20 16:00:00+00:00,0,-0.03,-0.6,0.5,49.75,False
DQN_4h_short_V14.pt,4h,short,14,7036,7037,2023-03-24 00:00:00+00:00,2023-03-24 04:00:00+00:00,0,-0.03,-0.6,0.5,49.45,False
DQN_4h_short_V14.pt,4h,short,14,7164,7165,2023-04-14 08:00:00+00:00,2023-04-14 12:00:00+00:00,0,-0.03,-0.6,0.49,49.16,False
DQN_4h_short_V14.pt,4h,short,14,7223,7224,2023-04-24 04:00:00+00:00,2023-04-24 08:00:00+00:00,0,-0.03,-0.6,0.49,48.86,False
DQN_4h_short_V14.pt,4h,short,14,7246,7247,2023-04-28 00:00:00+00:00,2023-04-28 04:00:00+00:00,0,-0.03,-0.6,0.49,48.57,False
DQN_4h_short_V14.pt,4h,short,14,7273,7274,2023-05-02 12:00:00+00:00,2023-05-02 16:00:00+00:00,0,-0.03,-0.6,0.49,48.28,False
DQN_4h_short_V14.pt,4h,short,14,7353,7354,2023-05-15 20:00:00+00:00,2023-05-16 00:00:00+00:00,0,-0.03,-0.6,0.48,47.99,False
DQN_4h_short_V14.pt,4h,short,14,7524,7525,2023-06-13 08:00:00+00:00,2023-06-13 12:00:00+00:00,0,-0.03,-0.6,0.48,47.7,False
DQN_4h_short_V14.pt,4h,short,14,7549,7550,2023-06-17 12:00:00+00:00,2023-06-17 16:00:00+00:00,0,-0.03,-0.6,0.48,47.41,False
DQN_4h_short_V14.pt,4h,short,14,7590,7591,2023-06-24 08:00:00+00:00,2023-06-24 12:00:00+00:00,0,-0.03,-0.6,0.47,47.13,False
DQN_4h_short_V14.pt,4h,short,14,7621,7622,2023-06-29 12:00:00+00:00,2023-06-29 16:00:00+00:00,0,-0.03,-0.6,0.47,46.85,False
DQN_4h_short_V14.pt,4h,short,14,7709,7710,2023-07-14 04:00:00+00:00,2023-07-14 08:00:00+00:00,0,-0.03,-0.6,0.47,46.57,False
DQN_4h_short_V14.pt,4h,short,14,7789,7790,2023-07-27 12:00:00+00:00,2023-07-27 16:00:00+00:00,0,-0.03,-0.6,0.47,46.29,False
DQN_4h_short_V14.pt,4h,short,14,7832,7833,2023-08-03 16:00:00+00:00,2023-08-03 20:00:00+00:00,0,-0.03,-0.6,0.46,46.01,False
DQN_4h_short_V14.pt,4h,short,14,7854,7855,2023-08-07 08:00:00+00:00,2023-08-07 12:00:00+00:00,0,-0.03,-0.6,0.46,45.73,False
DQN_4h_short_V14.pt,4h,short,14,7863,7864,2023-08-08 20:00:00+00:00,2023-08-09 00:00:00+00:00,0,-0.03,-0.6,0.46,45.46,False
DQN_4h_short_V14.pt,4h,short,14,7920,7921,2023-08-18 08:00:00+00:00,2023-08-18 12:00:00+00:00,0,-0.03,-0.6,0.45,45.19,False
DQN_4h_short_V14.pt,4h,short,14,7984,7985,2023-08-29 00:00:00+00:00,2023-08-29 04:00:00+00:00,0,-0.03,-0.6,0.45,44.91,False
DQN_4h_short_V14.pt,4h,short,14,8117,8118,2023-09-20 04:00:00+00:00,2023-09-20 08:00:00+00:00,0,-0.03,-0.6,0.45,44.65,False
DQN_4h_short_V14.pt,4h,short,14,8124,8125,2023-09-21 08:00:00+00:00,2023-09-21 12:00:00+00:00,0,-0.03,-0.6,0.45,44.38,False
DQN_4h_short_V14.pt,4h,short,14,8172,8173,2023-09-29 08:00:00+00:00,2023-09-29 12:00:00+00:00,0,-0.03,-0.6,0.44,44.11,False
DQN_4h_short_V14.pt,4h,short,14,8178,8179,2023-09-30 08:00:00+00:00,2023-09-30 12:00:00+00:00,0,-0.03,-0.6,0.44,43.85,False
DQN_4h_short_V14.pt,4h,short,14,8191,8192,2023-10-02 12:00:00+00:00,2023-10-02 16:00:00+00:00,0,-0.03,-0.6,0.44,43.58,False
DQN_4h_short_V14.pt,4h,short,14,8206,8207,2023-10-05 00:00:00+00:00,2023-10-05 04:00:00+00:00,0,-0.03,-0.6,0.44,43.32,False
DQN_4h_short_V14.pt,4h,short,14,8268,8269,2023-10-15 08:00:00+00:00,2023-10-15 12:00:00+00:00,0,-0.03,-0.6,0.43,43.06,False
DQN_4h_short_V14.pt,4h,short,14,8278,8279,2023-10-17 00:00:00+00:00,2023-10-17 04:00:00+00:00,0,-0.03,-0.6,0.43,42.8,False
DQN_4h_short_V14.pt,4h,short,14,8292,8293,2023-10-19 08:00:00+00:00,2023-10-19 12:00:00+00:00,0,-0.03,-0.6,0.43,42.55,False
DQN_4h_short_V14.pt,4h,short,14,8317,8318,2023-10-23 12:00:00+00:00,2023-10-23 16:00:00+00:00,0,-0.03,-0.6,0.43,42.29,False
DQN_4h_short_V14.pt,4h,short,14,8353,8354,2023-10-29 12:00:00+00:00,2023-10-29 16:00:00+00:00,0,-0.03,-0.6,0.42,42.04,False
DQN_4h_short_V14.pt,4h,short,14,8369,8370,2023-11-01 04:00:00+00:00,2023-11-01 08:00:00+00:00,0,-0.03,-0.6,0.42,41.79,False
DQN_4h_short_V14.pt,4h,short,14,8385,8386,2023-11-03 20:00:00+00:00,2023-11-04 00:00:00+00:00,0,-0.03,-0.6,0.42,41.53,False
DQN_4h_short_V14.pt,4h,short,14,8415,8416,2023-11-08 20:00:00+00:00,2023-11-09 00:00:00+00:00,0,-0.03,-0.6,0.42,41.29,False
DQN_4h_short_V14.pt,4h,short,14,8435,8436,2023-11-12 04:00:00+00:00,2023-11-12 08:00:00+00:00,0,-0.03,-0.6,0.41,41.04,False
DQN_4h_short_V14.pt,4h,short,14,8469,8470,2023-11-17 20:00:00+00:00,2023-11-18 00:00:00+00:00,0,-0.03,-0.6,0.41,40.79,False
DQN_4h_short_V14.pt,4h,short,14,8498,8499,2023-11-22 16:00:00+00:00,2023-11-22 20:00:00+00:00,0,-0.03,-0.6,0.41,40.55,False
DQN_4h_short_V14.pt,4h,short,14,8524,8525,2023-11-27 00:00:00+00:00,2023-11-27 04:00:00+00:00,0,-0.03,-0.6,0.41,40.3,False
DQN_4h_short_V14.pt,4h,short,14,8563,8564,2023-12-03 12:00:00+00:00,2023-12-03 16:00:00+00:00,0,-0.03,-0.6,0.4,40.06,False
DQN_4h_short_V14.pt,4h,short,14,8582,8583,2023-12-06 16:00:00+00:00,2023-12-06 20:00:00+00:00,0,-0.03,-0.6,0.4,39.82,False
DQN_4h_short_V14.pt,4h,short,14,8629,8630,2023-12-14 12:00:00+00:00,2023-12-14 16:00:00+00:00,0,-0.03,-0.6,0.4,39.58,False
DQN_4h_short_V14.pt,4h,short,14,8639,8640,2023-12-16 04:00:00+00:00,2023-12-16 08:00:00+00:00,0,-0.03,-0.6,0.4,39.35,False
DQN_4h_short_V14.pt,4h,short,14,8660,8661,2023-12-19 16:00:00+00:00,2023-12-19 20:00:00+00:00,0,-0.03,-0.6,0.39,39.11,False
DQN_4h_short_V14.pt,4h,short,14,8674,8675,2023-12-22 00:00:00+00:00,2023-12-22 04:00:00+00:00,0,-0.03,-0.6,0.39,38.87,False
DQN_4h_short_V14.pt,4h,short,14,8684,8685,2023-12-23 16:00:00+00:00,2023-12-23 20:00:00+00:00,0,-0.03,-0.6,0.39,38.64,False
DQN_4h_short_V14.pt,4h,short,14,8743,8744,2024-01-02 12:00:00+00:00,2024-01-02 16:00:00+00:00,0,-0.03,-0.6,0.39,38.41,False
DQN_4h_short_V14.pt,4h,short,14,8757,8758,2024-01-04 20:00:00+00:00,2024-01-05 00:00:00+00:00,0,-0.03,-0.6,0.38,38.18,False
DQN_4h_short_V14.pt,4h,short,14,8797,8798,2024-01-11 12:00:00+00:00,2024-01-11 16:00:00+00:00,0,-0.03,-0.6,0.38,37.95,False
DQN_4h_short_V14.pt,4h,short,14,8840,8841,2024-01-18 16:00:00+00:00,2024-01-18 20:00:00+00:00,0,-0.03,-0.6,0.38,37.72,False
DQN_4h_short_V14.pt,4h,short,14,8891,8892,2024-01-27 04:00:00+00:00,2024-01-27 08:00:00+00:00,0,-0.03,-0.6,0.38,37.5,False
DQN_4h_short_V14.pt,4h,short,14,8916,8917,2024-01-31 08:00:00+00:00,2024-01-31 12:00:00+00:00,0,-0.03,-0.6,0.37,37.27,False
DQN_4h_short_V14.pt,4h,short,14,8987,8988,2024-02-12 04:00:00+00:00,2024-02-12 08:00:00+00:00,0,-0.03,-0.6,0.37,37.05,False
DQN_4h_short_V14.pt,4h,short,14,9050,9051,2024-02-22 16:00:00+00:00,2024-02-22 20:00:00+00:00,0,-0.03,-0.6,0.37,36.82,False
DQN_4h_short_V14.pt,4h,short,14,9080,9081,2024-02-27 16:00:00+00:00,2024-02-27 20:00:00+00:00,0,-0.03,-0.6,0.37,36.6,False
DQN_4h_short_V14.pt,4h,short,14,9245,9246,2024-03-26 04:00:00+00:00,2024-03-26 08:00:00+00:00,0,-0.03,-0.6,0.37,36.38,False
DQN_4h_short_V14.pt,4h,short,14,9328,9329,2024-04-09 00:00:00+00:00,2024-04-09 04:00:00+00:00,0,-0.03,-0.6,0.36,36.17,False
DQN_4h_short_V14.pt,4h,short,14,9414,9415,2024-04-23 08:00:00+00:00,2024-04-23 12:00:00+00:00,0,-0.03,-0.6,0.36,35.95,False
DQN_4h_short_V14.pt,4h,short,14,9499,9500,2024-05-07 12:00:00+00:00,2024-05-07 16:00:00+00:00,0,-0.03,-0.6,0.36,35.73,False
DQN_4h_short_V14.pt,4h,short,14,9556,9557,2024-05-17 00:00:00+00:00,2024-05-17 04:00:00+00:00,0,-0.03,-0.6,0.36,35.52,False
DQN_4h_short_V14.pt,4h,short,14,9663,9664,2024-06-03 20:00:00+00:00,2024-06-04 00:00:00+00:00,0,-0.03,-0.6,0.36,35.31,False
DQN_4h_short_V14.pt,4h,short,14,9675,9676,2024-06-05 20:00:00+00:00,2024-06-06 00:00:00+00:00,0,-0.03,-0.6,0.35,35.09,False
DQN_4h_short_V14.pt,4h,short,14,9731,9732,2024-06-15 04:00:00+00:00,2024-06-15 08:00:00+00:00,0,-0.03,-0.6,0.35,34.88,False
DQN_4h_short_V14.pt,4h,short,14,9843,9844,2024-07-03 20:00:00+00:00,2024-07-04 00:00:00+00:00,0,-0.03,-0.6,0.35,34.67,False
DQN_4h_short_V14.pt,4h,short,14,9905,9906,2024-07-14 04:00:00+00:00,2024-07-14 08:00:00+00:00,0,-0.03,-0.6,0.35,34.47,False
DQN_4h_short_V14.pt,4h,short,14,9997,9998,2024-07-29 12:00:00+00:00,2024-07-29 16:00:00+00:00,0,-0.03,-0.6,0.34,34.26,False
DQN_4h_short_V14.pt,4h,short,14,10035,10036,2024-08-04 20:00:00+00:00,2024-08-05 00:00:00+00:00,0,-0.03,-0.6,0.34,34.05,False
DQN_4h_short_V14.pt,4h,short,14,10044,10045,2024-08-06 08:00:00+00:00,2024-08-06 12:00:00+00:00,0,-0.03,-0.6,0.34,33.85,False
DQN_4h_short_V14.pt,4h,short,14,10058,10059,2024-08-08 16:00:00+00:00,2024-08-08 20:00:00+00:00,0,-0.03,-0.6,0.34,33.65,False
DQN_4h_short_V14.pt,4h,short,14,10082,10083,2024-08-12 16:00:00+00:00,2024-08-12 20:00:00+00:00,0,-0.03,-0.6,0.34,33.44,False
DQN_4h_short_V14.pt,4h,short,14,10143,10144,2024-08-22 20:00:00+00:00,2024-08-23 00:00:00+00:00,0,-0.03,-0.6,0.33,33.24,False
DQN_4h_short_V14.pt,4h,short,14,10150,10151,2024-08-24 00:00:00+00:00,2024-08-24 04:00:00+00:00,0,-0.03,-0.6,0.33,33.04,False
DQN_4h_short_V14.pt,4h,short,14,10257,10258,2024-09-10 20:00:00+00:00,2024-09-11 00:00:00+00:00,0,-0.03,-0.6,0.33,32.85,False
DQN_4h_short_V14.pt,4h,short,14,10274,10275,2024-09-13 16:00:00+00:00,2024-09-13 20:00:00+00:00,0,-0.03,-0.6,0.33,32.65,False
DQN_4h_short_V14.pt,4h,short,14,10426,10427,2024-10-09 00:00:00+00:00,2024-10-09 04:00:00+00:00,0,-0.03,-0.6,0.33,32.45,False
DQN_4h_short_V14.pt,4h,short,14,10469,10470,2024-10-16 04:00:00+00:00,2024-10-16 08:00:00+00:00,0,-0.03,-0.6,0.32,32.26,False
DQN_4h_short_V14.pt,4h,short,14,10547,10548,2024-10-29 04:00:00+00:00,2024-10-29 08:00:00+00:00,0,-0.03,-0.6,0.32,32.06,False
DQN_4h_short_V14.pt,4h,short,14,10600,10601,2024-11-07 00:00:00+00:00,2024-11-07 04:00:00+00:00,0,-0.03,-0.6,0.32,31.87,False
DQN_4h_short_V14.pt,4h,short,14,11310,11311,2025-03-05 08:00:00+00:00,2025-03-05 12:00:00+00:00,0,-0.03,-0.6,0.32,31.68,False
DQN_4h_short_V14.pt,4h,short,14,11380,11381,2025-03-17 00:00:00+00:00,2025-03-17 04:00:00+00:00,0,-0.03,-0.6,0.32,31.49,False
DQN_4h_short_V14.pt,4h,short,14,11491,11492,2025-04-04 12:00:00+00:00,2025-04-04 16:00:00+00:00,0,-0.03,-0.6,0.31,31.3,False
DQN_4h_short_V14.pt,4h,short,14,11527,11528,2025-04-10 12:00:00+00:00,2025-04-10 16:00:00+00:00,0,-0.03,-0.6,0.31,31.11,False
DQN_4h_short_V14.pt,4h,short,14,11544,11545,2025-04-13 08:00:00+00:00,2025-04-13 12:00:00+00:00,0,-0.03,-0.6,0.31,30.93,False
DQN_4h_short_V15.pt,4h,short,15,0,1,2020-01-06 08:00:00+00:00,2020-01-06 12:00:00+00:00,0,-0.03,-0.6,1.0,99.4,False
DQN_4h_short_V15.pt,4h,short,15,2000,2001,2020-12-04 16:00:00+00:00,2020-12-04 20:00:00+00:00,0,-0.03,-0.6,0.99,98.8,False
DQN_4h_short_V15.pt,4h,short,15,2008,2009,2020-12-06 00:00:00+00:00,2020-12-06 04:00:00+00:00,0,-0.03,-0.6,0.99,98.21,False
DQN_4h_short_V15.pt,4h,short,15,2111,2112,2020-12-23 04:00:00+00:00,2020-12-23 08:00:00+00:00,0,-0.03,-0.6,0.98,97.62,False
DQN_4h_short_V15.pt,4h,short,15,2128,2129,2020-12-26 00:00:00+00:00,2020-12-26 04:00:00+00:00,0,-0.03,-0.6,0.98,97.04,False
DQN_4h_short_V15.pt,4h,short,15,2176,2177,2021-01-03 00:00:00+00:00,2021-01-03 04:00:00+00:00,0,-0.03,-0.6,0.97,96.45,False
DQN_4h_short_V15.pt,4h,short,15,2243,2244,2021-01-14 04:00:00+00:00,2021-01-14 08:00:00+00:00,0,-0.03,-0.6,0.96,95.87,False
DQN_4h_short_V15.pt,4h,short,15,2273,2274,2021-01-19 04:00:00+00:00,2021-01-19 08:00:00+00:00,0,-0.03,-0.6,0.96,95.3,False
DQN_4h_short_V15.pt,4h,short,15,2333,2334,2021-01-29 04:00:00+00:00,2021-01-29 08:00:00+00:00,0,-0.03,-0.6,0.95,94.73,False
DQN_4h_short_V15.pt,4h,short,15,2362,2363,2021-02-03 00:00:00+00:00,2021-02-03 04:00:00+00:00,0,-0.03,-0.6,0.95,94.16,False
DQN_4h_short_V15.pt,4h,short,15,2398,2399,2021-02-09 00:00:00+00:00,2021-02-09 04:00:00+00:00,0,-0.03,-0.6,0.94,93.59,False
DQN_4h_short_V15.pt,4h,short,15,2432,2433,2021-02-14 16:00:00+00:00,2021-02-14 20:00:00+00:00,0,-0.03,-0.6,0.94,93.03,False
DQN_4h_short_V15.pt,4h,short,15,2467,2468,2021-02-20 12:00:00+00:00,2021-02-20 16:00:00+00:00,0,-0.03,-0.6,0.93,92.47,False
DQN_4h_short_V15.pt,4h,short,15,2560,2561,2021-03-08 00:00:00+00:00,2021-03-08 04:00:00+00:00,0,-0.03,-0.6,0.92,91.92,False
DQN_4h_short_V15.pt,4h,short,15,2568,2569,2021-03-09 08:00:00+00:00,2021-03-09 12:00:00+00:00,0,-0.03,-0.6,0.92,91.37,False
DQN_4h_short_V15.pt,4h,short,15,2594,2595,2021-03-13 16:00:00+00:00,2021-03-13 20:00:00+00:00,0,-0.03,-0.6,0.91,90.82,False
DQN_4h_short_V15.pt,4h,short,15,2646,2647,2021-03-22 08:00:00+00:00,2021-03-22 12:00:00+00:00,0,-0.03,-0.6,0.91,90.28,False
DQN_4h_short_V15.pt,4h,short,15,2699,2700,2021-03-31 04:00:00+00:00,2021-03-31 08:00:00+00:00,0,-0.03,-0.6,0.9,89.73,False
DQN_4h_short_V15.pt,4h,short,15,2728,2729,2021-04-05 00:00:00+00:00,2021-04-05 04:00:00+00:00,0,-0.03,-0.6,0.9,89.2,False
DQN_4h_short_V15.pt,4h,short,15,2750,2751,2021-04-08 16:00:00+00:00,2021-04-08 20:00:00+00:00,0,-0.03,-0.6,0.89,88.66,False
DQN_4h_short_V15.pt,4h,short,15,2781,2782,2021-04-13 20:00:00+00:00,2021-04-14 00:00:00+00:00,0,-0.03,-0.6,0.89,88.13,False
DQN_4h_short_V15.pt,4h,short,15,2882,2883,2021-04-30 16:00:00+00:00,2021-04-30 20:00:00+00:00,0,-0.03,-0.6,0.88,87.6,False
DQN_4h_short_V15.pt,4h,short,15,2927,2928,2021-05-08 04:00:00+00:00,2021-05-08 08:00:00+00:00,0,-0.03,-0.6,0.88,87.07,False
DQN_4h_short_V15.pt,4h,short,15,2942,2943,2021-05-10 16:00:00+00:00,2021-05-10 20:00:00+00:00,0,-0.03,-0.6,0.87,86.55,False
DQN_4h_short_V15.pt,4h,short,15,2950,2951,2021-05-12 00:00:00+00:00,2021-05-12 04:00:00+00:00,0,-0.03,-0.6,0.87,86.03,False
DQN_4h_short_V15.pt,4h,short,15,2962,2963,2021-05-14 00:00:00+00:00,2021-05-14 04:00:00+00:00,0,-0.03,-0.6,0.86,85.52,False
DQN_4h_short_V15.pt,4h,short,15,3316,3317,2021-07-12 00:00:00+00:00,2021-07-12 04:00:00+00:00,0,-0.03,-0.6,0.86,85.0,False
DQN_4h_short_V15.pt,4h,short,15,3362,3363,2021-07-19 16:00:00+00:00,2021-07-19 20:00:00+00:00,0,-0.03,-0.6,0.85,84.49,False
DQN_4h_short_V15.pt,4h,short,15,3405,3406,2021-07-26 20:00:00+00:00,2021-07-27 00:00:00+00:00,0,-0.03,-0.6,0.84,83.99,False
DQN_4h_short_V15.pt,4h,short,15,3413,3414,2021-07-28 04:00:00+00:00,2021-07-28 08:00:00+00:00,0,-0.03,-0.6,0.84,83.48,False
DQN_4h_short_V15.pt,4h,short,15,3434,3435,2021-07-31 16:00:00+00:00,2021-07-31 20:00:00+00:00,0,-0.03,-0.6,0.83,82.98,False
DQN_4h_short_V15.pt,4h,short,15,3446,3447,2021-08-02 16:00:00+00:00,2021-08-02 20:00:00+00:00,0,-0.03,-0.6,0.83,82.48,False
DQN_4h_short_V15.pt,4h,short,15,3493,3494,2021-08-10 12:00:00+00:00,2021-08-10 16:00:00+00:00,0,-0.03,-0.6,0.82,81.99,False
DQN_4h_short_V15.pt,4h,short,15,3513,3514,2021-08-13 20:00:00+00:00,2021-08-14 00:00:00+00:00,0,-0.03,-0.6,0.82,81.5,False
DQN_4h_short_V15.pt,4h,short,15,3553,3554,2021-08-20 12:00:00+00:00,2021-08-20 16:00:00+00:00,0,-0.03,-0.6,0.81,81.01,False
DQN_4h_short_V15.pt,4h,short,15,3576,3577,2021-08-24 08:00:00+00:00,2021-08-24 12:00:00+00:00,0,-0.03,-0.6,0.81,80.52,False
DQN_4h_short_V15.pt,4h,short,15,3597,3598,2021-08-27 20:00:00+00:00,2021-08-28 00:00:00+00:00,0,-0.03,-0.6,0.81,80.04,False
DQN_4h_short_V15.pt,4h,short,15,3620,3621,2021-08-31 16:00:00+00:00,2021-08-31 20:00:00+00:00,0,-0.03,-0.6,0.8,79.56,False
DQN_4h_short_V15.pt,4h,short,15,3654,3655,2021-09-06 08:00:00+00:00,2021-09-06 12:00:00+00:00,0,-0.03,-0.6,0.8,79.08,False
DQN_4h_short_V15.pt,4h,short,15,3727,3728,2021-09-18 12:00:00+00:00,2021-09-18 16:00:00+00:00,0,-0.03,-0.6,0.79,78.61,False
DQN_4h_short_V15.pt,4h,short,15,3796,3797,2021-09-30 00:00:00+00:00,2021-09-30 04:00:00+00:00,0,-0.03,-0.6,0.79,78.13,False
DQN_4h_short_V15.pt,4h,short,15,3823,3824,2021-10-04 12:00:00+00:00,2021-10-04 16:00:00+00:00,0,-0.03,-0.6,0.78,77.67,False
DQN_4h_short_V15.pt,4h,short,15,3848,3849,2021-10-08 16:00:00+00:00,2021-10-08 20:00:00+00:00,0,-0.03,-0.6,0.78,77.2,False
DQN_4h_short_V15.pt,4h,short,15,3965,3966,2021-10-28 04:00:00+00:00,2021-10-28 08:00:00+00:00,0,-0.03,-0.6,0.77,76.74,False
DQN_4h_short_V15.pt,4h,short,15,3995,3996,2021-11-02 04:00:00+00:00,2021-11-02 08:00:00+00:00,0,-0.03,-0.6,0.77,76.28,False
DQN_4h_short_V15.pt,4h,short,15,4024,4025,2021-11-07 00:00:00+00:00,2021-11-07 04:00:00+00:00,0,-0.03,-0.6,0.76,75.82,False
DQN_4h_short_V15.pt,4h,short,15,4051,4052,2021-11-11 12:00:00+00:00,2021-11-11 16:00:00+00:00,0,-0.03,-0.6,0.76,75.36,False
DQN_4h_short_V15.pt,4h,short,15,4085,4086,2021-11-17 04:00:00+00:00,2021-11-17 08:00:00+00:00,0,-0.03,-0.6,0.75,74.91,False
DQN_4h_short_V15.pt,4h,short,15,4127,4128,2021-11-24 04:00:00+00:00,2021-11-24 08:00:00+00:00,0,-0.03,-0.6,0.75,74.46,False
DQN_4h_short_V15.pt,4h,short,15,4149,4150,2021-11-27 20:00:00+00:00,2021-11-28 00:00:00+00:00,0,-0.03,-0.6,0.74,74.01,False
DQN_4h_short_V15.pt,4h,short,15,4183,4184,2021-12-03 12:00:00+00:00,2021-12-03 16:00:00+00:00,0,-0.03,-0.6,0.74,73.57,False
DQN_4h_short_V15.pt,4h,short,15,4250,4251,2021-12-14 16:00:00+00:00,2021-12-14 20:00:00+00:00,0,-0.03,-0.6,0.74,73.13,False
DQN_4h_short_V15.pt,4h,short,15,4275,4276,2021-12-18 20:00:00+00:00,2021-12-19 00:00:00+00:00,0,-0.03,-0.6,0.73,72.69,False
DQN_4h_short_V15.pt,4h,short,15,4289,4290,2021-12-21 04:00:00+00:00,2021-12-21 08:00:00+00:00,0,-0.03,-0.6,0.73,72.25,False
DQN_4h_short_V15.pt,4h,short,15,4306,4307,2021-12-24 00:00:00+00:00,2021-12-24 04:00:00+00:00,0,-0.03,-0.6,0.72,71.82,False
DQN_4h_short_V15.pt,4h,short,15,4333,4334,2021-12-28 12:00:00+00:00,2021-12-28 16:00:00+00:00,0,-0.03,-0.6,0.72,71.39,False
DQN_4h_short_V15.pt,4h,short,15,4386,4387,2022-01-06 08:00:00+00:00,2022-01-06 12:00:00+00:00,0,-0.03,-0.6,0.71,70.96,False
DQN_4h_short_V15.pt,4h,short,15,4440,4441,2022-01-15 08:00:00+00:00,2022-01-15 12:00:00+00:00,0,-0.03,-0.6,0.71,70.54,False
DQN_4h_short_V15.pt,4h,short,15,4481,4482,2022-01-22 04:00:00+00:00,2022-01-22 08:00:00+00:00,0,-0.03,-0.6,0.71,70.11,False
DQN_4h_short_V15.pt,4h,short,15,4524,4525,2022-01-29 08:00:00+00:00,2022-01-29 12:00:00+00:00,0,-0.03,-0.6,0.7,69.69,False
DQN_4h_short_V15.pt,4h,short,15,4599,4600,2022-02-10 20:00:00+00:00,2022-02-11 00:00:00+00:00,0,-0.03,-0.6,0.7,69.27,False
DQN_4h_short_V15.pt,4h,short,15,4608,4609,2022-02-12 08:00:00+00:00,2022-02-12 12:00:00+00:00,0,-0.03,-0.6,0.69,68.86,False
DQN_4h_short_V15.pt,4h,short,15,4625,4626,2022-02-15 04:00:00+00:00,2022-02-15 08:00:00+00:00,0,-0.03,-0.6,0.69,68.45,False
DQN_4h_short_V15.pt,4h,short,15,4710,4711,2022-03-01 08:00:00+00:00,2022-03-01 12:00:00+00:00,0,-0.03,-0.6,0.68,68.03,False
DQN_4h_short_V15.pt,4h,short,15,4774,4775,2022-03-12 00:00:00+00:00,2022-03-12 04:00:00+00:00,0,-0.03,-0.6,0.68,67.63,False
DQN_4h_short_V15.pt,4h,short,15,4817,4818,2022-03-19 04:00:00+00:00,2022-03-19 08:00:00+00:00,0,-0.03,-0.6,0.68,67.22,False
DQN_4h_short_V15.pt,4h,short,15,4858,4859,2022-03-26 00:00:00+00:00,2022-03-26 04:00:00+00:00,0,-0.03,-0.6,0.67,66.82,False
DQN_4h_short_V15.pt,4h,short,15,4869,4870,2022-03-27 20:00:00+00:00,2022-03-28 00:00:00+00:00,0,-0.03,-0.6,0.67,66.42,False
DQN_4h_short_V15.pt,4h,short,15,4915,4916,2022-04-04 12:00:00+00:00,2022-04-04 16:00:00+00:00,0,-0.03,-0.6,0.66,66.02,False
DQN_4h_short_V15.pt,4h,short,15,5005,5006,2022-04-19 12:00:00+00:00,2022-04-19 16:00:00+00:00,0,-0.03,-0.6,0.66,65.62,False
DQN_4h_short_V15.pt,4h,short,15,5017,5018,2022-04-21 12:00:00+00:00,2022-04-21 16:00:00+00:00,0,-0.03,-0.6,0.66,65.23,False
DQN_4h_short_V15.pt,4h,short,15,5025,5026,2022-04-22 20:00:00+00:00,2022-04-23 00:00:00+00:00,0,-0.03,-0.6,0.65,64.84,False
DQN_4h_short_V15.pt,4h,short,15,5045,5046,2022-04-26 04:00:00+00:00,2022-04-26 08:00:00+00:00,0,-0.03,-0.6,0.65,64.45,False
DQN_4h_short_V15.pt,4h,short,15,5079,5080,2022-05-01 20:00:00+00:00,2022-05-02 00:00:00+00:00,0,-0.03,-0.6,0.64,64.06,False
DQN_4h_short_V15.pt,4h,short,15,5098,5099,2022-05-05 00:00:00+00:00,2022-05-05 04:00:00+00:00,0,-0.03,-0.6,0.64,63.68,False
DQN_4h_short_V15.pt,4h,short,15,5167,5168,2022-05-16 12:00:00+00:00,2022-05-16 16:00:00+00:00,0,-0.03,-0.6,0.64,63.29,False
DQN_4h_short_V15.pt,4h,short,15,5186,5187,2022-05-19 16:00:00+00:00,2022-05-19 20:00:00+00:00,0,-0.03,-0.6,0.63,62.91,False
DQN_4h_short_V15.pt,4h,short,15,5205,5206,2022-05-22 20:00:00+00:00,2022-05-23 00:00:00+00:00,0,-0.03,-0.6,0.63,62.54,False
DQN_4h_short_V15.pt,4h,short,15,5250,5251,2022-05-30 08:00:00+00:00,2022-05-30 12:00:00+00:00,0,-0.03,-0.6,0.63,62.16,False
