time,position,entry,exit,pnl,balance,exited
2024-09-03 02:00:00,LONG,59764.0,60059.7,24.75,18137.31,100%
2024-09-03 02:15:00,LONG,59581.1,59576.0,4.5,18141.81,100%
2024-09-03 13:30:00,LONG,58628.26,58590.0,4.19,18146.0,100%
2024-09-03 13:45:00,LONG,58398.99,59616.36,49.68,18195.68,100%
2024-09-03 14:00:00,LONG,57897.01,57897.01,6.41,18202.09,100%
2024-09-03 14:15:00,SHORT,58043.0,58090.0,3.17,18205.26,100%
2024-09-03 14:30:00,LONG,57896.0,57886.61,4.22,18209.48,100%
2024-09-03 14:45:00,LONG,57672.84,57656.0,3.86,18213.34,100%
2024-09-03 15:00:00,SHORT,57968.0,57968.0,4.73,18218.08,100%
2024-09-03 15:15:00,LONG,57784.0,57770.01,4.16,18222.24,100%
2024-09-03 15:30:00,LONG,57690.0,57673.99,3.98,18226.22,100%
2024-09-03 15:45:00,SHORT,57725.0,56407.85,51.26,18277.48,100%
2024-09-03 16:15:00,LONG,57737.99,57698.0,2.69,18280.17,100%
2024-09-03 16:30:00,LONG,57725.99,57698.0,3.45,18283.62,100%
2024-09-03 16:45:00,LONG,57708.0,57698.0,4.36,18287.98,100%
2024-09-03 17:00:00,LONG,57698.0,57698.0,4.63,18292.61,100%
2024-09-03 17:15:00,LONG,58028.0,57963.0,3.25,18295.86,100%
2024-09-03 17:30:00,LONG,57908.74,57886.61,4.25,18300.11,100%
2024-09-03 17:45:00,LONG,57698.0,57669.05,3.68,18303.79,100%
2024-09-03 18:00:00,LONG,57776.0,57774.0,4.56,18308.35,100%
2024-09-03 23:15:00,SHORT,57663.0,56241.1,62.87,18371.21,100%
2024-09-03 23:45:00,LONG,57487.73,57380.0,-0.56,18370.66,100%
2024-09-04 00:45:00,LONG,57140.02,57380.0,28.5,18399.16,100%
2024-09-04 01:00:00,LONG,56202.01,56104.99,3.8,18402.95,100%
2024-09-04 01:15:00,LONG,56419.98,56401.72,6.01,18408.96,100%
2024-09-04 01:30:00,LONG,56805.62,57972.59,47.95,18456.91,100%
2024-09-04 01:45:00,LONG,56784.01,57972.59,49.5,18506.4,100%
2024-09-04 02:00:00,LONG,56654.01,57787.4,49.24,18555.64,100%
2024-09-04 02:15:00,LONG,56610.01,56591.98,3.84,18559.49,100%
2024-09-04 02:30:00,LONG,56712.0,57972.59,49.67,18609.16,100%
2024-09-04 02:45:00,LONG,56648.01,57787.4,48.99,18658.15,100%
2024-09-04 03:00:00,SHORT,56761.1,56776.0,3.96,18662.11,100%
2024-09-04 03:30:00,SHORT,56724.01,56741.0,4.46,18666.57,100%
2024-09-04 03:45:00,SHORT,56653.98,56663.01,4.63,18671.2,100%
2024-09-04 05:30:00,LONG,56411.69,56396.0,4.67,18675.87,100%
2024-09-04 05:45:00,LONG,56252.01,56489.99,22.44,18698.31,100%
2024-09-04 06:00:00,LONG,56299.99,56566.99,23.62,18721.94,100%
2024-09-04 06:15:00,LONG,56496.16,56489.99,4.69,18726.63,100%
2024-09-04 06:30:00,LONG,56402.0,56396.0,4.48,18731.12,100%
2024-09-04 06:45:00,LONG,56277.0,56534.0,22.97,18754.08,100%
2024-09-04 07:00:00,LONG,56502.0,56489.99,4.31,18758.4,100%
2024-09-04 07:15:00,LONG,56517.0,56489.99,4.02,18762.41,100%
2024-09-04 08:30:00,LONG,56706.21,57972.59,49.48,18811.9,100%
2024-09-04 09:45:00,LONG,56596.99,57787.4,51.69,18863.59,100%
2024-09-04 10:00:00,LONG,56552.0,57691.1,48.12,18911.71,100%
2024-09-04 10:15:00,LONG,56618.99,57787.4,50.48,18962.19,100%
2024-09-04 10:30:00,LONG,56519.0,57691.1,49.94,19012.13,100%
2024-09-04 13:30:00,LONG,56415.0,56387.0,3.62,19015.75,100%
2024-09-04 13:45:00,SHORT,56490.0,56208.19,27.27,19043.02,100%
2024-09-04 14:00:00,LONG,56569.99,57787.4,52.93,19095.94,100%
2024-09-04 14:15:00,LONG,56445.0,57605.99,48.39,19144.33,100%
2024-09-04 14:30:00,LONG,57089.87,58258.69,50.15,19194.48,100%
2024-09-04 14:45:00,LONG,57511.1,58052.53,42.22,19236.7,100%
2024-09-04 15:00:00,LONG,57468.0,57963.0,39.69,19276.39,100%
2024-09-04 15:15:00,LONG,57419.85,57963.0,40.97,19317.37,100%
2024-09-04 15:30:00,LONG,57787.4,58052.53,24.53,19341.89,100%
2024-09-04 15:45:00,LONG,58134.0,58109.99,3.71,19345.61,100%
2024-09-04 16:00:00,LONG,58156.0,58146.01,4.41,19350.01,100%
2024-09-04 16:15:00,SHORT,58281.1,58080.0,22.24,19372.26,100%
2024-09-04 16:30:00,LONG,58256.7,59464.0,54.13,19426.39,100%
2024-09-04 16:45:00,SHORT,58406.07,58147.99,23.39,19449.78,100%
2024-09-04 17:00:00,LONG,58256.72,59464.0,54.35,19504.12,100%
2024-09-04 17:15:00,LONG,57963.0,57963.0,5.3,19509.42,100%
2024-09-04 17:30:00,LONG,57922.99,57890.0,3.35,19512.78,100%
2024-09-04 17:45:00,LONG,57878.0,57828.02,2.39,19515.16,100%
2024-09-04 18:00:00,LONG,57942.0,57940.99,5.1,19520.26,100%
2024-09-04 18:15:00,LONG,57897.99,57890.0,4.77,19525.04,100%
2024-09-04 18:30:00,LONG,57661.53,57661.53,5.26,19530.29,100%
2024-09-04 18:45:00,LONG,57684.01,57967.01,24.82,19555.11,100%
2024-09-04 19:00:00,LONG,57847.99,57828.02,4.06,19559.17,100%
2024-09-05 03:00:00,LONG,57200.92,57192.01,7.14,19566.3,100%
2024-09-05 03:15:00,LONG,57085.71,57370.0,31.08,19597.38,100%
2024-09-05 03:30:00,SHORT,57157.0,56874.02,26.04,19623.42,100%
2024-09-05 03:45:00,LONG,57135.42,57370.0,27.73,19651.15,100%
2024-09-05 04:00:00,LONG,57268.0,57512.0,29.46,19680.61,100%
2024-09-05 04:15:00,LONG,57235.99,57512.0,31.72,19712.33,100%
2024-09-05 04:30:00,LONG,57169.0,57370.0,25.52,19737.84,100%
2024-09-05 05:00:00,LONG,57165.0,57370.0,25.83,19763.67,100%
2024-09-05 06:15:00,LONG,56851.99,56768.99,1.62,19765.29,100%
2024-09-05 09:15:00,SHORT,56820.36,56835.99,5.15,19770.44,100%
2024-09-05 09:30:00,SHORT,56905.01,56955.56,2.47,19772.91,100%
2024-09-05 12:15:00,LONG,56602.01,56873.92,26.09,19799.0,100%
2024-09-05 12:30:00,LONG,56557.81,56805.26,25.49,19824.49,100%
2024-09-05 12:45:00,LONG,56662.0,56654.0,4.72,19829.21,100%
2024-09-05 13:00:00,LONG,56622.87,56873.92,24.69,19853.9,100%
2024-09-05 13:30:00,LONG,56916.0,56873.92,3.01,19856.91,100%
2024-09-05 13:45:00,LONG,57028.62,57304.93,33.28,19890.19,100%
2024-09-05 14:00:00,LONG,56766.0,56766.0,7.57,19897.76,100%
2024-09-05 14:15:00,LONG,57028.0,57304.93,33.39,19931.15,100%
2024-09-05 14:30:00,LONG,57010.99,57265.99,33.29,19964.44,100%
2024-09-05 14:45:00,LONG,56558.01,56545.0,4.36,19968.8,100%
2024-09-05 15:00:00,LONG,56488.01,56426.01,2.4,19971.2,100%
2024-09-05 15:15:00,LONG,55977.0,56208.0,28.99,20000.19,100%
2024-09-05 15:30:00,LONG,55967.0,56207.01,24.17,20024.35,100%
2024-09-05 15:45:00,LONG,55976.01,56207.01,23.55,20047.9,100%
2024-09-05 16:00:00,LONG,56074.0,56341.1,24.99,20072.89,100%
2024-09-05 16:15:00,LONG,56198.0,55976.99,-5.8,20067.1,100%
2024-09-05 16:30:00,LONG,56341.01,56320.99,4.14,20071.24,100%
2024-09-05 16:45:00,LONG,56335.0,56320.99,4.57,20075.81,100%
2024-09-05 17:00:00,LONG,56403.99,56397.01,4.98,20080.8,100%
2024-09-05 17:15:00,LONG,56248.1,56207.01,2.95,20083.74,100%
2024-09-05 17:30:00,LONG,56416.01,56407.99,4.72,20088.46,100%
2024-09-05 17:45:00,LONG,56602.99,56551.09,2.45,20090.91,100%
2024-09-05 18:00:00,LONG,56510.55,56503.4,4.94,20095.86,100%
2024-09-05 18:15:00,LONG,56636.0,56551.09,0.93,20096.78,100%
2024-09-05 18:30:00,LONG,56557.99,56545.0,4.39,20101.17,100%
2024-09-05 19:00:00,LONG,56397.01,56389.01,6.93,20108.1,100%
2024-09-05 19:15:00,LONG,56246.0,56503.4,25.67,20133.77,100%
2024-09-05 19:30:00,LONG,55922.0,55922.0,6.83,20140.6,100%
2024-09-05 19:45:00,LONG,56060.01,56313.0,25.74,20166.34,100%
2024-09-05 20:00:00,LONG,56098.99,56365.0,25.21,20191.55,100%
2024-09-05 20:15:00,LONG,56112.0,56389.01,27.63,20219.19,100%
2024-09-05 20:30:00,LONG,56188.01,56426.01,27.22,20246.41,100%
2024-09-05 20:45:00,LONG,56094.0,56365.0,25.68,20272.09,100%
2024-09-05 21:30:00,LONG,56127.0,56389.01,27.85,20299.93,100%
2024-09-05 22:00:00,LONG,56014.03,56003.0,5.02,20304.95,100%
2024-09-05 22:15:00,LONG,55960.0,56503.4,42.53,20347.49,100%
2024-09-06 01:30:00,LONG,56501.0,56426.01,1.51,20349.0,100%
2024-09-06 05:15:00,LONG,56367.22,56551.09,23.76,20372.76,100%
2024-09-06 07:15:00,LONG,55568.0,55739.0,29.55,20402.31,100%
2024-09-06 07:30:00,LONG,55703.58,56820.0,56.95,20459.26,100%
2024-09-06 07:45:00,LONG,55804.29,56943.01,55.87,20515.13,100%
2024-09-06 08:00:00,LONG,55863.0,55834.79,3.58,20518.71,100%
2024-09-06 08:15:00,LONG,55828.01,56995.0,56.97,20575.68,100%
2024-09-06 08:30:00,LONG,55782.01,56912.75,56.1,20631.77,100%
2024-09-06 08:45:00,LONG,55783.01,56912.75,56.18,20687.95,100%
2024-09-06 09:30:00,SHORT,55861.0,55305.71,44.52,20732.47,100%
2024-09-06 12:00:00,LONG,55892.62,56272.12,47.28,20779.75,100%
2024-09-06 12:15:00,LONG,55896.99,56272.12,47.06,20826.82,100%
2024-09-06 12:30:00,LONG,56500.0,56464.01,3.43,20830.25,100%
2024-09-06 12:45:00,LONG,56873.99,56854.01,4.23,20834.47,100%
2024-09-06 13:00:00,LONG,56818.71,57370.0,48.06,20882.53,100%
2024-09-06 13:15:00,LONG,56754.1,57304.93,51.78,20934.32,100%
2024-09-06 13:30:00,LONG,56101.01,56272.12,33.18,20967.5,100%
2024-09-06 13:45:00,LONG,55896.01,55896.01,5.68,20973.18,100%
2024-09-06 14:00:00,LONG,55104.02,55326.56,36.19,21009.37,100%
2024-09-06 14:15:00,LONG,54819.65,54806.0,7.63,21017.01,100%
2024-09-06 14:30:00,LONG,54796.01,54796.01,5.34,21022.34,100%
2024-09-06 14:45:00,LONG,54733.24,54711.14,4.35,21026.69,100%
2024-09-06 15:00:00,LONG,54488.0,54488.0,9.24,21035.93,100%
2024-09-06 15:15:00,LONG,54205.59,54139.0,2.33,21038.27,100%
2024-09-06 15:30:00,LONG,54405.01,54396.99,4.99,21043.25,100%
2024-09-06 15:45:00,LONG,54045.01,54045.01,5.38,21048.63,100%
2024-09-06 16:00:00,LONG,54128.31,54099.17,3.6,21052.23,100%
2024-09-06 16:15:00,LONG,54111.51,54099.17,4.91,21057.14,100%
2024-09-06 16:30:00,LONG,54026.0,54019.0,4.99,21062.13,100%
2024-09-06 16:45:00,LONG,54074.0,54019.0,2.17,21064.3,100%
2024-09-06 17:00:00,SHORT,54288.68,54288.68,5.93,21070.23,100%
2024-09-06 17:15:00,LONG,54270.0,54509.99,25.55,21095.78,100%
2024-09-06 17:30:00,LONG,53946.0,53857.02,0.47,21096.25,100%
2024-09-06 17:45:00,LONG,53935.0,54470.99,42.52,21138.77,100%
2024-09-06 18:00:00,LONG,53865.0,54396.99,43.97,21182.74,100%
2024-09-06 18:15:00,LONG,53788.98,53783.79,5.07,21187.81,100%
2024-09-06 18:30:00,LONG,53662.68,54762.0,53.9,21241.71,100%
2024-09-06 18:45:00,LONG,53352.67,53352.67,5.71,21247.42,100%
2024-09-06 19:00:00,LONG,53769.99,53767.32,5.39,21252.82,100%
2024-09-06 19:15:00,LONG,53624.01,53519.0,-0.46,21252.36,100%
2024-09-06 19:30:00,LONG,53424.21,53391.09,4.62,21256.98,100%
2024-09-06 19:45:00,LONG,53534.28,53519.0,6.67,21263.65,100%
2024-09-06 20:00:00,LONG,53769.99,53767.32,5.4,21269.05,100%
2024-09-06 20:15:00,LONG,53469.24,53429.65,3.03,21272.08,100%
2024-09-06 20:30:00,LONG,53404.43,54476.0,55.13,21327.21,100%
2024-09-06 20:45:00,LONG,52887.99,52836.0,7.34,21334.55,100%
2024-09-06 21:00:00,LONG,53243.89,53773.0,44.84,21379.39,100%
2024-09-06 21:15:00,LONG,53433.04,54518.76,54.72,21434.12,100%
2024-09-06 21:30:00,LONG,53473.01,54582.01,57.11,21491.23,100%
2024-09-06 21:45:00,LONG,53766.57,53761.1,5.36,21496.58,100%
2024-09-06 22:00:00,LONG,53800.0,54062.01,29.39,21525.97,100%
2024-09-06 22:15:00,LONG,53826.01,54360.25,45.77,21571.74,100%
2024-09-06 22:30:00,LONG,53823.99,54360.25,46.03,21617.76,100%
2024-09-06 22:45:00,LONG,53644.01,54762.0,56.07,21673.83,100%
2024-09-06 23:00:00,LONG,53705.99,54787.01,54.7,21728.53,100%
2024-09-06 23:15:00,LONG,53783.0,53773.0,4.87,21733.4,100%
2024-09-07 01:30:00,LONG,53803.23,54062.01,29.45,21762.85,100%
2024-09-07 06:45:00,LONG,54320.23,54319.23,5.4,21768.26,100%
2024-09-07 17:45:00,LONG,54134.0,54106.99,3.92,21772.18,100%
2024-09-08 15:45:00,LONG,53687.0,54206.32,44.07,21816.24,100%
2024-09-08 22:15:00,LONG,55208.99,55192.01,5.27,21821.51,100%
2024-09-08 22:30:00,LONG,54726.01,54711.14,7.28,21828.8,100%
2024-09-08 22:45:00,LONG,54530.0,54530.0,5.86,21834.66,100%
2024-09-08 23:00:00,LONG,54740.11,54707.01,4.16,21838.82,100%
2024-09-08 23:15:00,LONG,54910.0,54842.63,1.71,21840.53,100%
2024-09-08 23:30:00,LONG,54917.0,54842.63,1.15,21841.68,100%
2024-09-08 23:45:00,LONG,54869.95,54842.63,4.14,21845.82,100%
2024-09-09 00:00:00,LONG,54943.98,54931.19,6.16,21851.98,100%
2024-09-09 00:15:00,LONG,55020.01,54993.24,4.92,21856.9,100%
2024-09-09 00:45:00,LONG,55045.0,54993.24,2.93,21859.83,100%
2024-09-09 01:00:00,LONG,55166.01,55155.0,5.17,21865.0,100%
2024-09-09 01:15:00,SHORT,55083.21,55090.01,5.72,21870.72,100%
2024-09-09 01:30:00,SHORT,55233.23,55246.0,5.22,21875.94,100%
2024-09-09 01:45:00,SHORT,55103.99,55150.0,3.05,21878.99,100%
2024-09-09 03:15:00,LONG,54977.99,55236.38,27.87,21906.87,100%
2024-09-09 03:30:00,LONG,55195.56,55192.01,6.36,21913.23,100%
2024-09-09 04:00:00,LONG,55097.86,55076.0,5.06,21918.29,100%
2024-09-09 04:15:00,LONG,54930.0,55192.01,28.21,21946.5,100%
2024-09-09 08:00:00,LONG,55144.03,55131.56,4.77,21951.27,100%
2024-09-09 09:00:00,LONG,55342.49,55253.99,1.71,21952.98,100%
2024-09-09 13:30:00,LONG,55490.0,56633.84,61.66,22014.64,100%
2024-09-09 13:45:00,LONG,55686.92,56814.0,56.26,22070.9,100%
2024-09-09 14:00:00,LONG,55559.99,56699.99,59.29,22130.19,100%
2024-09-09 14:15:00,LONG,55137.04,55137.04,6.2,22136.39,100%
2024-09-09 14:30:00,LONG,54904.0,56126.34,64.2,22200.59,100%
2024-09-09 14:45:00,LONG,54840.01,55970.0,59.3,22259.89,100%
2024-09-09 15:00:00,LONG,54988.01,54922.0,1.94,22261.83,100%
2024-09-09 15:15:00,LONG,55249.27,56388.87,61.01,22322.84,100%
2024-09-09 15:30:00,LONG,55300.01,56428.58,61.69,22384.54,100%
2024-09-09 15:45:00,LONG,55386.0,56508.07,57.51,22442.05,100%
2024-09-09 16:00:00,LONG,55921.1,57109.98,59.31,22501.36,100%
2024-09-09 16:15:00,LONG,56091.11,56265.21,25.17,22526.53,100%
2024-09-09 16:30:00,LONG,56274.67,56265.21,5.36,22531.89,100%
2024-09-09 16:45:00,LONG,56430.11,56408.01,4.36,22536.26,100%
2024-09-09 17:00:00,LONG,56524.03,57912.03,64.67,22600.93,100%
2024-09-09 17:15:00,LONG,56562.74,56824.2,28.37,22629.3,100%
2024-09-09 17:30:00,LONG,56410.84,56408.01,6.39,22635.68,100%
2024-09-09 17:45:00,LONG,56514.0,57912.03,65.77,22701.45,100%
2024-09-09 18:00:00,LONG,56442.01,57912.03,70.51,22771.96,100%
2024-09-09 18:15:00,LONG,56490.0,57912.03,68.13,22840.09,100%
2024-09-09 18:30:00,LONG,56538.0,57912.03,65.28,22905.37,100%
2024-09-09 18:45:00,LONG,56530.0,57912.03,65.24,22970.61,100%
2024-09-09 19:00:00,LONG,56630.01,57912.03,62.38,23032.99,100%
2024-09-09 19:15:00,LONG,56871.51,56854.01,4.88,23037.87,100%
2024-09-09 19:30:00,LONG,56925.9,57486.05,48.99,23086.86,100%
2024-09-09 19:45:00,LONG,57089.54,57370.0,36.36,23123.21,100%
2024-09-09 20:00:00,LONG,56824.2,57370.0,53.86,23177.08,100%
2024-09-09 20:15:00,LONG,56864.0,57370.0,50.71,23227.78,100%
2024-09-09 20:30:00,LONG,56962.54,57512.0,54.58,23282.36,100%
2024-09-09 20:45:00,LONG,57007.98,57265.99,39.13,23321.49,100%
2024-09-09 21:00:00,LONG,57504.13,57486.05,7.17,23328.66,100%
2024-09-09 21:15:00,LONG,57672.0,57672.0,6.13,23334.79,100%
2024-09-09 21:30:00,SHORT,57304.93,57020.06,30.27,23365.06,100%
2024-09-09 21:45:00,SHORT,57454.27,56891.98,47.3,23412.36,100%
2024-09-09 22:00:00,LONG,57387.99,57672.0,30.02,23442.38,100%
2024-09-09 22:15:00,LONG,57390.0,57676.83,30.09,23472.48,100%
2024-09-10 00:00:00,LONG,56738.0,56730.0,5.54,23478.02,100%
2024-09-10 00:15:00,LONG,56632.01,56632.0,6.3,23484.32,100%
2024-09-10 01:45:00,LONG,56900.0,56842.0,3.24,23487.56,100%
2024-09-10 02:15:00,LONG,56670.63,56933.88,29.87,23517.42,100%
2024-09-10 08:45:00,LONG,57046.99,56978.03,1.86,23519.28,100%
2024-09-10 09:00:00,LONG,57002.01,56978.03,4.5,23523.78,100%
2024-09-10 13:00:00,SHORT,56927.99,57005.16,1.42,23525.2,100%
2024-09-10 13:30:00,LONG,56880.0,56838.02,4.06,23529.26,100%
2024-09-10 13:45:00,LONG,56741.09,56730.69,7.04,23536.31,100%
2024-09-10 14:00:00,LONG,56607.99,56607.99,7.28,23543.59,100%
2024-09-10 14:15:00,LONG,57005.16,57553.91,48.31,23591.89,100%
2024-09-10 14:30:00,LONG,56901.09,56888.66,5.48,23597.37,100%
2024-09-10 14:45:00,LONG,56941.09,57462.43,50.89,23648.26,100%
2024-09-10 15:00:00,LONG,56956.01,57462.43,49.75,23698.01,100%
2024-09-10 15:15:00,LONG,57150.0,57405.98,31.68,23729.69,100%
2024-09-10 15:30:00,LONG,57022.0,57553.91,47.64,23777.33,100%
2024-09-10 15:45:00,LONG,56596.0,56596.0,7.54,23784.87,100%
2024-09-10 16:00:00,LONG,56622.0,57793.99,62.61,23847.48,100%
2024-09-10 16:15:00,LONG,56789.98,57954.0,64.09,23911.57,100%
2024-09-10 16:30:00,LONG,56851.1,57405.98,47.76,23959.34,100%
2024-09-10 17:00:00,LONG,57298.0,57553.91,29.77,23989.11,100%
2024-09-10 17:15:00,LONG,57095.99,57654.0,49.21,24038.32,100%
2024-09-10 17:30:00,LONG,57173.99,57405.98,30.18,24068.49,100%
2024-09-10 17:45:00,LONG,57175.96,57405.98,31.03,24099.52,100%
2024-09-10 18:00:00,LONG,57411.09,57405.98,5.84,24105.35,100%
2024-09-10 18:15:00,LONG,57652.6,57591.1,2.44,24107.8,100%
2024-09-10 18:30:00,LONG,57835.09,58097.99,30.21,24138.01,100%
2024-09-10 18:45:00,LONG,57581.99,57567.89,6.0,24144.0,100%
2024-09-10 19:00:00,LONG,57480.0,57453.0,4.64,24148.65,100%
2024-09-10 19:30:00,LONG,57932.0,57930.01,9.0,24157.65,100%
2024-09-10 19:45:00,LONG,57952.01,57944.44,8.24,24165.89,100%
2024-09-10 20:00:00,LONG,57812.0,58097.99,32.22,24198.11,100%
2024-09-10 20:45:00,LONG,57567.89,57567.89,6.22,24204.34,100%
2024-09-11 01:15:00,SHORT,57382.5,57121.1,31.6,24235.93,100%
2024-09-11 01:30:00,LONG,57108.01,57658.34,50.99,24286.92,100%
2024-09-11 01:45:00,LONG,56717.99,56717.99,10.49,24297.41,100%
2024-09-11 02:00:00,LONG,56962.84,57511.99,52.95,24350.36,100%
2024-09-11 02:30:00,LONG,57109.98,57658.34,51.06,24401.41,100%
2024-09-11 02:45:00,LONG,56921.1,57436.0,51.92,24453.33,100%
2024-09-11 03:00:00,LONG,56862.0,57402.01,54.97,24508.31,100%
2024-09-11 03:15:00,LONG,56724.01,56712.0,5.44,24513.75,100%
2024-09-11 03:30:00,LONG,56796.0,56712.0,1.42,24515.17,100%
2024-09-11 03:45:00,LONG,56819.55,56712.0,-0.61,24514.56,100%
2024-09-11 04:00:00,LONG,56655.13,56420.01,-8.23,24506.33,100%
2024-09-11 04:15:00,LONG,56500.0,56498.0,6.32,24512.65,100%
2024-09-11 04:30:00,LONG,56407.5,56403.94,6.04,24518.69,100%
2024-09-11 04:45:00,LONG,56530.5,56505.17,5.16,24523.85,100%
2024-09-11 05:00:00,LONG,56294.35,56550.81,29.63,24553.48,100%
2024-09-11 05:15:00,LONG,56156.0,56436.0,31.17,24584.64,100%
2024-09-11 05:30:00,LONG,56300.01,56550.81,30.66,24615.31,100%
2024-09-11 05:45:00,LONG,56244.0,56505.17,30.03,24645.34,100%
2024-09-11 06:00:00,LONG,56412.48,56403.94,5.63,24650.97,100%
2024-09-11 07:45:00,LONG,56712.0,56712.0,6.52,24657.49,100%
2024-09-11 08:30:00,LONG,56356.47,56420.01,22.8,24680.29,100%
2024-09-11 10:15:00,LONG,56524.0,56505.17,5.01,24685.3,100%
2024-09-11 10:30:00,LONG,56494.0,56452.01,3.5,24688.79,100%
2024-09-11 12:30:00,LONG,56498.0,56712.0,29.41,24718.21,100%
2024-09-11 12:45:00,LONG,56748.01,56712.0,5.62,24723.82,100%
2024-09-11 13:00:00,LONG,56965.43,57511.99,53.65,24777.47,100%
2024-09-11 13:15:00,LONG,56840.01,57402.01,57.07,24834.55,100%
2024-09-11 13:30:00,LONG,56413.62,56361.98,3.16,24837.71,100%
2024-09-11 13:45:00,LONG,55740.0,56002.21,38.74,24876.44,100%
2024-09-11 14:00:00,LONG,55802.01,56926.44,68.1,24944.54,100%
2024-09-11 14:15:00,LONG,55904.82,57057.42,64.91,25009.45,100%
2024-09-11 14:30:00,LONG,55668.89,56926.44,66.69,25076.14,100%
2024-09-11 14:45:00,LONG,55974.0,57368.18,73.8,25149.94,100%
2024-09-11 15:00:00,LONG,56132.01,57368.18,67.89,25217.83,100%
2024-09-11 15:15:00,LONG,56318.01,57514.47,70.79,25288.62,100%
2024-09-11 15:30:00,LONG,56898.61,57436.0,55.11,25343.74,100%
2024-09-11 15:45:00,LONG,56701.23,57868.46,68.71,25412.45,100%
2024-09-11 16:00:00,LONG,56885.19,57436.0,56.6,25469.05,100%
2024-09-11 16:15:00,LONG,56877.24,57436.0,57.44,25526.49,100%
2024-09-11 16:30:00,LONG,56985.98,57511.99,53.53,25580.02,100%
2024-09-11 16:45:00,LONG,57312.0,57595.43,32.18,25612.2,100%
2024-09-11 17:00:00,LONG,57643.82,57595.43,3.3,25615.5,100%
2024-09-11 17:15:00,LONG,57702.9,57981.71,36.84,25652.34,100%
2024-09-11 17:30:00,LONG,57720.01,58004.0,36.35,25688.69,100%
2024-09-11 17:45:00,LONG,57694.0,57981.71,37.74,25726.42,100%
2024-09-11 18:00:00,LONG,57781.99,58019.99,31.61,25758.03,100%
2024-09-11 18:15:00,LONG,57890.24,57866.0,9.06,25767.09,100%
2024-09-11 18:30:00,LONG,57747.11,58019.99,34.79,25801.88,100%
2024-09-11 18:45:00,LONG,57500.0,58019.99,53.35,25855.22,100%
2024-09-11 19:00:00,LONG,57449.28,57425.81,5.05,25860.27,100%
2024-09-11 19:15:00,LONG,57577.99,58097.99,55.94,25916.21,100%
2024-09-11 19:30:00,LONG,57543.99,58097.99,53.27,25969.48,100%
2024-09-11 19:45:00,LONG,57585.5,58097.99,55.49,26024.97,100%
2024-09-11 20:00:00,LONG,57580.0,58097.99,56.11,26081.08,100%
2024-09-12 00:15:00,LONG,57621.1,57903.77,36.82,26117.91,100%
2024-09-12 00:30:00,LONG,57889.38,57866.0,9.26,26127.17,100%
2024-09-12 01:45:00,LONG,58137.74,58097.99,4.47,26131.64,100%
2024-09-12 02:00:00,LONG,57955.99,57955.99,9.33,26140.98,100%
2024-09-12 02:15:00,LONG,57967.67,57947.72,5.6,26146.58,100%
2024-09-12 02:30:00,LONG,58012.19,58002.01,6.51,26153.09,100%
2024-09-12 03:00:00,SHORT,58243.99,58279.99,4.23,26157.32,100%
2024-09-12 05:45:00,LONG,57968.01,57966.82,6.96,26164.28,100%
2024-09-12 06:15:00,SHORT,57920.73,57973.69,3.86,26168.14,100%
2024-09-12 12:30:00,SHORT,57799.97,57885.46,0.89,26169.03,100%
2024-09-12 12:45:00,LONG,57691.56,57972.01,34.72,26203.75,100%
2024-09-12 13:00:00,SHORT,57689.63,57798.78,-0.09,26203.66,100%
2024-09-12 13:30:00,LONG,57708.0,57972.01,33.26,26236.93,100%
2024-09-12 13:45:00,LONG,57627.99,58192.0,53.71,26290.64,100%
2024-09-12 14:00:00,LONG,57973.69,57972.01,7.47,26298.11,100%
2024-09-12 14:15:00,LONG,58252.0,59464.0,73.91,26372.02,100%
2024-09-12 14:30:00,SHORT,58010.01,58010.26,6.71,26378.73,100%
2024-09-12 14:45:00,LONG,57541.29,57541.29,9.87,26388.6,100%
2024-09-12 15:00:00,LONG,57854.17,58059.99,30.83,26419.43,100%
2024-09-12 15:15:00,LONG,57611.09,57874.01,32.7,26452.13,100%
2024-09-12 15:30:00,LONG,57557.98,58059.99,51.57,26503.7,100%
2024-09-12 15:45:00,LONG,57512.03,58059.99,54.13,26557.83,100%
2024-09-12 16:00:00,LONG,57764.01,58009.99,32.76,26590.59,100%
2024-09-12 16:15:00,LONG,57807.61,58059.99,31.97,26622.56,100%
2024-09-12 16:45:00,LONG,58065.99,58059.99,6.84,26629.4,100%
2024-09-12 17:00:00,LONG,58138.15,58059.99,1.41,26630.81,100%
2024-09-12 17:15:00,LONG,58142.01,58059.99,1.06,26631.87,100%
2024-09-12 17:30:00,LONG,58229.18,59464.0,71.29,26703.16,100%
2024-09-12 17:45:00,LONG,58389.1,59616.36,71.72,26774.87,100%
2024-09-12 18:15:00,SHORT,58387.99,58421.99,5.18,26780.06,100%
2024-09-12 18:30:00,LONG,58348.0,59616.36,75.06,26855.12,100%
2024-09-12 18:45:00,SHORT,58181.99,58200.27,5.84,26860.96,100%
2024-09-12 19:00:00,LONG,58361.99,59616.36,73.99,26934.95,100%
2024-09-12 19:15:00,LONG,58258.5,59464.0,75.1,27010.04,100%
2024-09-12 19:30:00,SHORT,58275.82,58312.73,5.67,27015.72,100%
2024-09-12 19:45:00,LONG,58388.0,59616.36,72.66,27088.37,100%
2024-09-12 20:00:00,LONG,58174.1,59364.0,69.77,27158.14,100%
