family,tf,variant,tf_data_exists,m1_exists,long_model,short_model,long_ext,short_ext,long_spec,short_spec,long_spec_feats,short_spec_feats,long_trades_rows,short_trades_rows,long_issues,short_issues,issues_overall,hint
TRANSFORMER,1h,V5,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V5.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V5.pt,.pt,.pt,True,True,3,3,2852,5879,ok,ok,ok,ok
TRANSFORMER,1h,V6,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V6.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V6.pt,.pt,.pt,True,True,5,5,4283,3892,ok,ok,ok,ok
TRANSFORMER,1h,V7,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V7.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V7.pt,.pt,.pt,True,True,3,3,4602,3403,ok,ok,ok,ok
TRANSFORMER,1h,V8,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V8.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V8.pt,.pt,.pt,True,True,3,3,5002,4114,ok,ok,ok,ok
TRANSFORMER,1h,V9,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V9.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V9.pt,.pt,.pt,True,True,4,4,3618,4977,ok,ok,ok,ok
TRANSFORMER,1h,V10,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V10.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V10.pt,.pt,.pt,True,True,7,7,4668,4026,ok,ok,ok,ok
TRANSFORMER,1h,V11,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V11.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V11.pt,.pt,.pt,True,True,8,8,4062,4717,ok,ok,ok,ok
TRANSFORMER,1h,V12,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V12.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V12.pt,.pt,.pt,True,True,9,9,5047,3863,ok,ok,ok,ok
TRANSFORMER,1h,V13,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V13.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V13.pt,.pt,.pt,True,True,15,15,7855,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1h,V14,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V14.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V14.pt,.pt,.pt,True,True,20,20,0,8020,no_trades_csv_or_empty,ok,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1h,V15,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V15.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V15.pt,.pt,.pt,True,True,36,36,7855,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,30m,V1,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V1.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V1.pt,.pt,.pt,True,True,36,36,9595,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,30m,V2,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V2.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V2.pt,.pt,.pt,True,True,2,2,7884,3038,ok,ok,ok,ok
TRANSFORMER,30m,V3,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V3.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V3.pt,.pt,.pt,True,True,2,2,7086,4747,ok,ok,ok,ok
TRANSFORMER,30m,V4,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V4.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V4.pt,.pt,.pt,True,True,4,4,4326,5742,ok,ok,ok,ok
TRANSFORMER,30m,V5,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V5.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V5.pt,.pt,.pt,True,True,3,3,4487,6777,ok,ok,ok,ok
TRANSFORMER,30m,V6,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V6.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V6.pt,.pt,.pt,True,True,5,5,3872,6149,ok,ok,ok,ok
TRANSFORMER,30m,V7,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V7.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V7.pt,.pt,.pt,True,True,3,3,4208,6190,ok,ok,ok,ok
TRANSFORMER,30m,V8,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V8.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V8.pt,.pt,.pt,True,True,3,3,8115,2512,ok,ok,ok,ok
TRANSFORMER,30m,V9,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V9.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V9.pt,.pt,.pt,True,True,4,4,4324,6564,ok,ok,ok,ok
TRANSFORMER,30m,V10,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V10.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V10.pt,.pt,.pt,True,True,7,7,5502,6438,ok,ok,ok,ok
TRANSFORMER,30m,V11,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V11.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V11.pt,.pt,.pt,True,True,8,8,4719,5494,ok,ok,ok,ok
TRANSFORMER,30m,V12,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V12.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V12.pt,.pt,.pt,True,True,9,9,4806,7682,ok,ok,ok,ok
TRANSFORMER,30m,V13,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V13.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V13.pt,.pt,.pt,True,True,15,15,0,9799,no_trades_csv_or_empty,ok,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,30m,V14,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V14.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V14.pt,.pt,.pt,True,True,20,20,0,9799,no_trades_csv_or_empty,ok,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,30m,V15,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_long_V15.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_30m_short_V15.pt,.pt,.pt,True,True,36,36,9595,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,15m,V1,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V1.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V1.pt,.pt,.pt,True,True,36,36,11397,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,15m,V2,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V2.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V2.pt,.pt,.pt,True,True,2,2,7508,7233,ok,ok,ok,ok
TRANSFORMER,15m,V3,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V3.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V3.pt,.pt,.pt,True,True,2,2,10090,2326,ok,ok,ok,ok
TRANSFORMER,15m,V4,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V4.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V4.pt,.pt,.pt,True,True,4,4,7299,4696,ok,ok,ok,ok
TRANSFORMER,15m,V5,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V5.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V5.pt,.pt,.pt,True,True,3,3,4136,9796,ok,ok,ok,ok
TRANSFORMER,15m,V6,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V6.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V6.pt,.pt,.pt,True,True,5,5,5455,7696,ok,ok,ok,ok
TRANSFORMER,15m,V7,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V7.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V7.pt,.pt,.pt,True,True,3,3,10921,1034,ok,ok,ok,ok
TRANSFORMER,15m,V8,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V8.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V8.pt,.pt,.pt,True,True,3,3,8135,6857,ok,ok,ok,ok
TRANSFORMER,15m,V9,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V9.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V9.pt,.pt,.pt,True,True,4,4,4838,6947,ok,ok,ok,ok
TRANSFORMER,15m,V10,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V10.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V10.pt,.pt,.pt,True,True,7,7,7815,4901,ok,ok,ok,ok
TRANSFORMER,15m,V11,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V11.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V11.pt,.pt,.pt,True,True,8,8,6508,6636,ok,ok,ok,ok
TRANSFORMER,15m,V12,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V12.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V12.pt,.pt,.pt,True,True,9,9,9254,4514,ok,ok,ok,ok
TRANSFORMER,15m,V13,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V13.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V13.pt,.pt,.pt,True,True,15,15,0,11441,no_trades_csv_or_empty,ok,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,15m,V14,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V14.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V14.pt,.pt,.pt,True,True,20,20,11397,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,15m,V15,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_long_V15.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_15m_short_V15.pt,.pt,.pt,True,True,36,36,11397,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
XGBOOST,1d,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1d,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,4h,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,1h,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
XGBOOST,30m,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
